date,exchange_rate
1338990393000,17.897
1338992755000,17.915
1338993264000,17.91
1338994040000,17.915
1338994684000,17.919
1338995235000,17.902
1338995830000,17.904
1338996590000,17.911
1338998155000,17.917
1339058196000,17.955
1339060214000,17.96
1339061078000,17.978
1339064154000,17.972
1339066098000,17.959
1339066980000,17.996
1339067464000,17.994
1339068408000,18.006
1339069679000,18.029
1339069971000,18.0335
1339070412000,18.0475
1339071635000,18.071
1339073081000,18.0555
1339075567000,18.062
1339076672000,18.059
1339077825000,18.0415
1339078833000,18.022
1339081057000,17.997
1339081808000,17.995
1339083133000,18.01
1339083451000,17.999
1339083876000,17.996
1339083884000,17.9965
1339084439000,18.003
1339144805000,17.966
1339148680000,17.99
1339149046000,18.008
1339151163000,17.991
1339155519000,18.018
1339157866000,18.015
1339159900000,18.0365
1339161680000,18.0365
1339162390000,18.067
1339166642000,18.074
1339166852000,18.078
1339168786000,18.126
1339169958000,18.126
1339171045000,18.126
1339403561000,18.211
1339406722000,18.233
1339407952000,18.228
1339408732000,18.217
1339410719000,18.233
1339413886000,18.265
1339417690000,18.27
1339424676000,18.221
1339426436000,18.216
1339428140000,18.237
1339491422000,18.274
1339492544000,18.291
1339495008000,18.292
1339496284000,18.293
1339498333000,18.297
1339500361000,18.296
1339503288000,18.271
1339505527000,18.3
1339508171000,18.322
1339508306000,18.313
1339509223000,18.312
1339510416000,18.305
1339510482000,18.306
1339514460000,18.279
1339515175000,18.273
1339515781000,18.28
1339576872000,18.321
1339579266000,18.324
1339581995000,18.329
1339585545000,18.339
1339589999000,18.351
1339591785000,18.329
1339593134000,18.338
1339597441000,18.324
1339597903000,18.324
1339598342000,18.331
1339598467000,18.341
1339600291000,18.351
1339600634000,18.338
1339601063000,18.315
1339601252000,18.297
1339601630000,18.279
1339601779000,18.257
1339601992000,18.229
1339602439000,18.207
1339664623000,18.212
1339668164000,18.189
1339669357000,18.191
1339670301000,18.189
1339673219000,18.197
1339673550000,18.198
1339673679000,18.2
1339674078000,18.206
1339674782000,18.211
1339676939000,18.219
1339681829000,18.251
1339686014000,18.22
1339686816000,18.205
1339688058000,18.183
1339688193000,18.166
1339688384000,18.148
1339689035000,18.13
1339689505000,18.097
1339689568000,18.078
1339750718000,18.127
1339752208000,18.133
1339754158000,18.114
1339755265000,18.107
1339755576000,18.095
1339757746000,18.065
1339757911000,18.0485
1339758924000,18.0455
1339760049000,18.015
1339761083000,18.01
1339761271000,17.99
1339761680000,17.965
1339765114000,17.931
1339765136000,17.931
1339767146000,17.954
1339768097000,17.941
1339770551000,17.957
1339772847000,17.92
1339774523000,17.903
1340009608000,17.894
1340011411000,17.902
1340014850000,17.883
1340017570000,17.892
1340018339000,17.895
1340019428000,17.897
1340020411000,17.896
1340024426000,17.883
1340027587000,17.891
1340028643000,17.883
1340031169000,17.857
1340031640000,17.861
1340032788000,17.84
1340034513000,17.84
1340096060000,17.855
1340096528000,17.849
1340096909000,17.861
1340101270000,17.861
1340102962000,17.872
1340105192000,17.885
1340109495000,17.885
1340111063000,17.903
1340111627000,17.92
1340113615000,17.905
1340114686000,17.913
1340116128000,17.901
1340117791000,17.919
1340118079000,17.939
1340118748000,17.928
1340120063000,17.917
1340182537000,17.91
1340185604000,17.905
1340187557000,17.906
1340187791000,17.896
1340189461000,17.908
1340192212000,17.908
1340193354000,17.909
1340193940000,17.903
1340195830000,17.899
1340197542000,17.919
1340200586000,17.922
1340201907000,17.919
1340203173000,17.922
1340204272000,17.949
1340206251000,17.944
1340207732000,17.942
1340268914000,17.919
1340270289000,17.919
1340271104000,17.917
1340271816000,17.919
1340273981000,17.92
1340276037000,17.921
1340277917000,17.937
1340278995000,17.935
1340279742000,17.93
1340280315000,17.93
1340281503000,17.925
1340282932000,17.922
1340283649000,17.92
1340286054000,17.941
1340287034000,17.922
1340287749000,17.929
1340288385000,17.924
1340289303000,17.942
1340291804000,17.92
1340292205000,17.939
1340293280000,17.942
1340293932000,17.942
1340294115000,17.941
1340355733000,17.958
1340355831000,17.958
1340357870000,17.963
1340359593000,17.955
1340361034000,17.957
1340366056000,17.968
1340367635000,17.966
1340368630000,17.96
1340370625000,17.975
1340372524000,17.955
1340374439000,17.956
1340375928000,17.969
1340378969000,17.963
1340379978000,17.964
1340614807000,17.942
1340616692000,17.934
1340617343000,17.931
1340618323000,17.938
1340620161000,17.924
1340622903000,17.926
1340624191000,17.912
1340624734000,17.922
1340626537000,17.909
1340627197000,17.922
1340627948000,17.921
1340630394000,17.917
1340632256000,17.929
1340634032000,17.927
1340634475000,17.925
1340634751000,17.919
1340635709000,17.918
1340637000000,17.877
1340638088000,17.871
1340638553000,17.862
1340701569000,17.898
1340704519000,17.89
1340708279000,17.905
1340710965000,17.899
1340712629000,17.9
1340713684000,17.893
1340713795000,17.882
1340714473000,17.886
1340715478000,17.863
1340716749000,17.865
1340717838000,17.875
1340719035000,17.87
1340723544000,17.858
1340724243000,17.85
1340725142000,17.854
1340788114000,17.86
1340789680000,17.854
1340793106000,17.85
1340795612000,17.861
1340797473000,17.87
1340800351000,17.877
1340801205000,17.896
1340802391000,17.885
1340803945000,17.897
1340805855000,17.917
1340808581000,17.932
1340810427000,17.922
1340811697000,17.92
1340874659000,17.936
1340876485000,17.915
1340878459000,17.919
1340884214000,17.929
1340887017000,17.922
1340888201000,17.922
1340891375000,17.929
1340891628000,17.939
1340892007000,17.954
1340894366000,17.959
1340894806000,17.949
1340895278000,17.948
1340895998000,17.972
1340898511000,17.974
1340960653000,18.0425
1340961396000,18.029
1340964231000,18.019
1340965307000,18.013
1340966383000,18.019
1340969436000,18.0505
1340970584000,18.0375
1340971190000,18.0335
1340972552000,18.0345
1340973457000,18.019
1340974032000,18.024
1340977086000,18.0415
1340981491000,18.0555
1340983512000,18.06
1340984144000,18.06
1341218940000,18.067
1341223487000,18.074
1341224192000,18.073
1341225248000,18.07
1341229698000,18.0535
1341232541000,18.082
1341232609000,18.081
1341233215000,18.1
1341239206000,18.068
1341239437000,18.064
1341240074000,18.074
1341241759000,18.081
1341305233000,18.093
1341306354000,18.108
1341306913000,18.108
1341310356000,18.111
1341312551000,18.122
1341315471000,18.121
1341321567000,18.108
1341325000000,18.124
1341326605000,18.12
1341329685000,18.118
1341330292000,18.114
1341391827000,18.169
1341394611000,18.193
1341396107000,18.197
1341396730000,18.206
1341400624000,18.218
1341401753000,18.234
1341402390000,18.266
1341402886000,18.288
1341403915000,18.283
1341407438000,18.294
1341408420000,18.318
1341409545000,18.296
1341412960000,18.329
1341413258000,18.326
1341416976000,18.348
1341478841000,18.352
1341485134000,18.334
1341486566000,18.348
1341488879000,18.388
1341489176000,18.412
1341490305000,18.399
1341491113000,18.407
1341491934000,18.419
1341493581000,18.396
1341494879000,18.383
1341501214000,18.374
1341501929000,18.374
1341503970000,18.371
1341564897000,18.361
1341568351000,18.331
1341571745000,18.313
1341578304000,18.291
1341579345000,18.287
1341580748000,18.302
1341581491000,18.302
1341583881000,18.311
1341586323000,18.325
1341587748000,18.295
1341590351000,18.286
1341823338000,18.299
1341826102000,18.258
1341828798000,18.248
1341829658000,18.26
1341830018000,18.259
1341831432000,18.271
1341832607000,18.26
1341834671000,18.29
1341836647000,18.307
1341838495000,18.309
1341841063000,18.295
1341845225000,18.31
1341846770000,18.299
1341847371000,18.298
1341911453000,18.361
1341913563000,18.348
1341914492000,18.362
1341916580000,18.369
1341916801000,18.363
1341923019000,18.403
1341927438000,18.404
1341929180000,18.41
1341930064000,18.403
1341933321000,18.408
1341996675000,18.412
1341999388000,18.41
1342000070000,18.404
1342004035000,18.416
1342007131000,18.423
1342008852000,18.429
1342012670000,18.408
1342015151000,18.411
1342018100000,18.39
1342018963000,18.38
1342021342000,18.367
1342083789000,18.342
1342085923000,18.331
1342089353000,18.329
1342091030000,18.327
1342091673000,18.325
1342092337000,18.331
1342094054000,18.338
1342099959000,18.354
1342102275000,18.367
1342102932000,18.381
1342108051000,18.346
1342108636000,18.347
1342170295000,18.373
1342174049000,18.365
1342178747000,18.354
1342181460000,18.354
1342184010000,18.336
1342184879000,18.342
1342186467000,18.3
1342186638000,18.313
1342188112000,18.322
1342189614000,18.306
1342192683000,18.302
1342193619000,18.297
1342194517000,18.289
1342194650000,18.289
1342428384000,18.252
1342430533000,18.245
1342434884000,18.252
1342437564000,18.223
1342438297000,18.208
1342440494000,18.175
1342440821000,18.158
1342440875000,18.138
1342441031000,18.121
1342441884000,18.112
1342442381000,18.109
1342443194000,18.096
1342444232000,18.06
1342445108000,18.0555
1342447987000,18.014
1342449951000,18.014
1342452257000,18.025
1342514849000,18.09
1342519410000,18.091
1342521351000,18.103
1342523767000,18.103
1342527235000,18.11
1342530978000,18.127
1342533755000,18.132
1342534854000,18.134
1342535292000,18.118
1342536063000,18.138
1342537413000,18.151
1342540063000,18.135
1342540701000,18.124
1342600364000,18.155
1342603670000,18.197
1342603984000,18.214
1342604270000,18.186
1342604545000,18.159
1342604596000,18.14
1342605057000,18.137
1342606516000,18.146
1342608589000,18.157
1342609999000,18.155
1342612499000,18.158
1342616986000,18.157
1342618403000,18.155
1342623316000,18.099
1342623829000,18.119
1342687507000,18.133
1342691481000,18.145
1342691969000,18.149
1342692382000,18.136
1342695835000,18.151
1342699313000,18.146
1342702585000,18.143
1342704649000,18.14
1342709308000,18.068
1342709607000,18.023
1342709831000,17.995
1342710342000,17.974
1342774145000,17.988
1342778076000,18.001
1342778533000,17.994
1342782736000,18.002
1342784311000,18.062
1342789241000,18.059
1342792410000,18.0455
1342792735000,18.027
1342792928000,18.002
1342796361000,18.02
1342796682000,18
1342797128000,17.981
1342797992000,17.977
1342799271000,17.952
1342799395000,17.929
1343033352000,17.863
1343036772000,17.873
1343038935000,17.872
1343042863000,17.88
1343044482000,17.871
1343045966000,17.852
1343047461000,17.85
1343048881000,17.873
1343050790000,17.861
1343052813000,17.856
1343056330000,17.874
1343057096000,17.87
1343058051000,17.878
1343058343000,17.855
1343059216000,17.855
1343119587000,17.908
1343119716000,17.925
1343119878000,17.925
1343120352000,17.926
1343122710000,17.933
1343124830000,17.917
1343126189000,17.894
1343128118000,17.89
1343130172000,17.897
1343132244000,17.914
1343133470000,17.956
1343133730000,17.944
1343135003000,17.946
1343136478000,17.929
1343136727000,17.927
1343137865000,17.925
1343139569000,17.928
1343143660000,17.918
1343144590000,17.91
1343145239000,17.904
1343145641000,17.888
1343205346000,17.881
1343209200000,17.891
1343211484000,17.887
1343212833000,17.866
1343216606000,17.85
1343218639000,17.845
1343219956000,17.833
1343221018000,17.824
1343224321000,17.841
1343225716000,17.847
1343227244000,17.847
1343228168000,17.848
1343229418000,17.85
1343231511000,17.831
1343292219000,17.87
1343293704000,17.869
1343295071000,17.885
1343296478000,17.873
1343297646000,17.872
1343297674000,17.889
1343298983000,17.887
1343299412000,17.89
1343300177000,17.88
1343300614000,17.879
1343301066000,17.876
1343301817000,17.893
1343303878000,17.897
1343304763000,17.907
1343305760000,17.899
1343306026000,17.912
1343306179000,17.92
1343306541000,17.912
1343309357000,17.934
1343309729000,17.947
1343311831000,17.955
1343313960000,17.927
1343315079000,17.928
1343315517000,17.9
1343315990000,17.83
1343318256000,17.826
1343378699000,17.807
1343381758000,17.795
1343382398000,17.794
1343382462000,17.805
1343383656000,17.79
1343386251000,17.803
1343387309000,17.748
1343388762000,17.746
1343389792000,17.725
1343392905000,17.708
1343394275000,17.717
1343395419000,17.734
1343396082000,17.668
1343396749000,17.629
1343397866000,17.626
1343398923000,17.637
1343401917000,17.641
1343402265000,17.645
1343403831000,17.666
1343637613000,17.796
1343638864000,17.766
1343639555000,17.757
1343640290000,17.797
1343641442000,17.798
1343643434000,17.81
1343645079000,17.856
1343645511000,17.888
1343646184000,17.859
1343646623000,17.878
1343647478000,17.846
1343647866000,17.837
1343648194000,17.834
1343648299000,17.834
1343648978000,17.825
1343648983000,17.825
1343649083000,17.789
1343649769000,17.782
1343650555000,17.784
1343651207000,17.789
1343651976000,17.789
1343652691000,17.778
1343653334000,17.798
1343654018000,17.799
1343654695000,17.779
1343655181000,17.777
1343656988000,17.786
1343659880000,17.806
1343660310000,17.83
1343661561000,17.837
1343661981000,17.837
1343662689000,17.835
1343664021000,17.831
1343722852000,17.786
1343726161000,17.764
1343727573000,17.735
1343728624000,17.741
1343729149000,17.758
1343729411000,17.747
1343730895000,17.764
1343732181000,17.758
1343732385000,17.766
1343733624000,17.778
1343734669000,17.796
1343736398000,17.784
1343736998000,17.776
1343737516000,17.764
1343738479000,17.759
1343738617000,17.756
1343739639000,17.759
1343740538000,17.76
1343741888000,17.763
1343742907000,17.757
1343743832000,17.757
1343744431000,17.744
1343747006000,17.77
1343748070000,17.767
1343748151000,17.779
1343749299000,17.769
1343749411000,17.752
1343750916000,17.767
1343810752000,17.818
1343812705000,17.84
1343813462000,17.856
1343813580000,17.837
1343813879000,17.867
1343814230000,17.863
1343814633000,17.845
1343815860000,17.84
1343816745000,17.849
1343817495000,17.826
1343818158000,17.835
1343818258000,17.824
1343818650000,17.829
1343820928000,17.822
1343822846000,17.822
1343823098000,17.824
1343823439000,17.822
1343825774000,17.807
1343826183000,17.795
1343826413000,17.799
1343829172000,17.795
1343829371000,17.796
1343830525000,17.793
1343831746000,17.812
1343832766000,17.832
1343833240000,17.84
1343834025000,17.86
1343836215000,17.842
1343896705000,17.858
1343899846000,17.852
1343901539000,17.839
1343902510000,17.863
1343903086000,17.855
1343903122000,17.849
1343905209000,17.855
1343905609000,17.858
1343907973000,17.833
1343908922000,17.836
1343909278000,17.836
1343910241000,17.833
1343910871000,17.836
1343910992000,17.844
1343911089000,17.824
1343911301000,17.839
1343911409000,17.835
1343912150000,17.835
1343912315000,17.847
1343914184000,17.887
1343915030000,17.882
1343916190000,17.899
1343916394000,17.911
1343916926000,17.859
1343917938000,17.895
1343919498000,17.886
1343919568000,17.872
1343919846000,17.864
1343920914000,17.818
1343921701000,17.796
1343921834000,17.797
1343922101000,17.796
1343922608000,17.805
1343983184000,17.824
1343986041000,17.826
1343986755000,17.815
1343987580000,17.838
1343989721000,17.827
1343989950000,17.837
1343991315000,17.847
1343991839000,17.837
1343993156000,17.819
1343994494000,17.825
1343995826000,17.845
1343996154000,17.82
1343997147000,17.825
1343997760000,17.85
1343998299000,17.848
1344000012000,17.852
1344000125000,17.836
1344000488000,17.83
1344000753000,17.841
1344001202000,17.838
1344001515000,17.837
1344001726000,17.839
1344002723000,17.816
1344003033000,17.812
1344004091000,17.823
1344004400000,17.818
1344005715000,17.8
1344006338000,17.803
1344006951000,17.816
1344008292000,17.802
1344008820000,17.803
1344009285000,17.797
1344328404000,17.792
1344331384000,17.789
1344333624000,17.811
1344334563000,17.809
1344335231000,17.791
1344339409000,17.79
1344346247000,17.762
1344348486000,17.767
1344350292000,17.793
1344353356000,17.776
1344414907000,17.809
1344417265000,17.819
1344418529000,17.844
1344419490000,17.88
1344420929000,17.843
1344421757000,17.84
1344422439000,17.807
1344427415000,17.828
1344429377000,17.834
1344429526000,17.821
1344431438000,17.819
1344441718000,17.82
1344501271000,17.817
1344506787000,17.832
1344513435000,17.823
1344520076000,17.826
1344522435000,17.83
1344523631000,17.875
1344526115000,17.862
1344527020000,17.846
1344587482000,17.877
1344591546000,17.921
1344593178000,17.905
1344599605000,17.906
1344601928000,17.938
1344606117000,17.93
1344606989000,17.953
1344608793000,17.978
1344609362000,17.974
1344611274000,17.98
1344847412000,17.922
1344849830000,17.905
1344855256000,17.902
1344855520000,17.904
1344856568000,17.893
1344856678000,17.904
1344858143000,17.906
1344859325000,17.911
1344862121000,17.925
1344864535000,17.926
1344866713000,17.893
1344870501000,17.894
1344872615000,17.874
1344873383000,17.853
1344932858000,17.901
1344933729000,17.897
1344935635000,17.891
1344937743000,17.907
1344942213000,17.898
1344947298000,17.905
1344949346000,17.892
1344949770000,17.89
1344954308000,17.905
1344954949000,17.899
1345020793000,17.903
1345024202000,17.94
1345024790000,17.935
1345024868000,17.922
1345026039000,17.927
1345026983000,17.948
1345032346000,17.928
1345033088000,17.916
1345034520000,17.912
1345041022000,17.895
1345042989000,17.922
1345045074000,17.92
1345045277000,17.927
1345107819000,17.912
1345114063000,17.907
1345115300000,17.932
1345118019000,17.918
1345120099000,17.918
1345120658000,17.917
1345121789000,17.897
1345122566000,17.902
1345122807000,17.884
1345124273000,17.895
1345126124000,17.896
1345126688000,17.873
1345128860000,17.86
1345130917000,17.841
1345192995000,17.803
1345194876000,17.793
1345198051000,17.827
1345201820000,17.796
1345205792000,17.844
1345209482000,17.847
1345210847000,17.847
1345211299000,17.842
1345212105000,17.88
1345212257000,17.882
1345212674000,17.895
1345213772000,17.901
1345215310000,17.882
1345216397000,17.882
1345452141000,17.948
1345454550000,17.98
1345455944000,17.987
1345458031000,17.973
1345466422000,17.952
1345468661000,17.942
1345471082000,17.917
1345471975000,17.934
1345476138000,17.952
1345539572000,17.948
1345541950000,17.96
1345544240000,17.948
1345549891000,17.945
1345551434000,17.943
1345552993000,17.922
1345554457000,17.934
1345558502000,17.912
1345561501000,17.877
1345626025000,17.832
1345627442000,17.839
1345631588000,17.823
1345633349000,17.814
1345634131000,17.811
1345635401000,17.841
1345635504000,17.872
1345635964000,17.887
1345637779000,17.857
1345639765000,17.862
1345643196000,17.87
1345643409000,17.873
1345647725000,17.905
1345647961000,17.907
1345649385000,17.909
1345651061000,17.91
1345712551000,17.893
1345713890000,17.914
1345716178000,17.897
1345716893000,17.906
1345719523000,17.912
1345726537000,17.948
1345729466000,17.943
1345731282000,17.936
1345732376000,17.931
1345734030000,17.94
1345736014000,17.984
1345736377000,18.018
1345737364000,18.069
1345737559000,18.092
1345799294000,18.209
1345800435000,18.213
1345802312000,18.224
1345802859000,18.278
1345803745000,18.29
1345807962000,18.305
1345809462000,18.29
1345812517000,18.291
1345816292000,18.325
1345817462000,18.331
1345819509000,18.304
1345819801000,18.304
1345821594000,18.303
1345821841000,18.329
1345823700000,18.334
1345823901000,18.334
1346057211000,18.358
1346060472000,18.374
1346062535000,18.411
1346063851000,18.407
1346064919000,18.399
1346069764000,18.399
1346071590000,18.386
1346071957000,18.391
1346074263000,18.388
1346075629000,18.382
1346075694000,18.386
1346075823000,18.382
1346079406000,18.395
1346079793000,18.391
1346081052000,18.395
1346082604000,18.422
1346083155000,18.425
1346142568000,18.4795
1346142971000,18.4735
1346145449000,18.4865
1346146163000,18.4835
1346149500000,18.4785
1346151034000,18.4785
1346151840000,18.4895
1346156866000,18.4855
1346157445000,18.4765
1346160052000,18.462
1346162185000,18.439
1346163934000,18.431
1346166766000,18.403
1346166843000,18.412
1346169293000,18.399
1346229273000,18.289
1346230097000,18.27
1346230786000,18.279
1346232651000,18.306
1346233690000,18.288
1346235589000,18.302
1346235746000,18.283
1346238351000,18.283
1346241397000,18.294
1346241991000,18.32
1346243082000,18.333
1346243487000,18.333
1346244104000,18.346
1346245144000,18.365
1346245915000,18.337
1346246873000,18.341
1346247988000,18.371
1346248695000,18.38
1346249224000,18.378
1346249593000,18.371
1346250044000,18.363
1346252846000,18.345
1346253610000,18.345
1346316075000,18.363
1346320217000,18.358
1346321574000,18.366
1346321973000,18.366
1346323918000,18.389
1346328219000,18.377
1346333476000,18.353
1346335626000,18.33
1346336948000,18.335
1346337470000,18.317
1346337813000,18.311
1346338373000,18.333
1346339102000,18.34
1346339877000,18.32
1346403300000,18.379
1346403622000,18.386
1346403835000,18.403
1346406314000,18.393
1346407918000,18.404
1346411134000,18.383
1346411989000,18.395
1346413557000,18.393
1346414740000,18.402
1346414812000,18.413
1346417739000,18.455
1346418979000,18.438
1346421168000,18.448
1346421732000,18.438
1346421999000,18.428
1346423100000,18.437
1346423492000,18.435
1346424856000,18.425
1346425617000,18.392
1346428336000,18.396
1346661835000,18.292
1346664003000,18.326
1346665683000,18.278
1346666419000,18.282
1346666955000,18.32
1346670808000,18.276
1346679463000,18.264
1346681883000,18.27
1346683854000,18.291
1346684194000,18.298
1346684625000,18.302
1346685397000,18.309
1346748897000,18.29
1346753089000,18.308
1346756626000,18.307
1346762144000,18.349
1346763871000,18.344
1346764502000,18.348
1346767326000,18.344
1346770083000,18.312
1346770595000,18.31
1346834411000,18.232
1346836958000,18.24
1346839211000,18.248
1346840205000,18.256
1346843114000,18.278
1346846313000,18.272
1346846570000,18.289
1346846875000,18.295
1346847318000,18.314
1346849342000,18.304
1346852124000,18.281
1346854455000,18.285
1346856793000,18.327
1346858386000,18.313
1346921665000,18.262
1346925177000,18.299
1346928581000,18.335
1346929780000,18.298
1346932086000,18.272
1346934456000,18.288
1346935392000,18.297
1346937818000,18.335
1346939493000,18.331
1346940947000,18.293
1346941605000,18.298
1346942063000,18.304
1346943108000,18.267
1346943408000,18.281
1346944422000,18.26
1347007308000,18.284
1347010226000,18.313
1347010406000,18.315
1347011780000,18.348
1347012558000,18.345
1347014796000,18.362
1347015394000,18.37
1347016423000,18.391
1347017300000,18.369
1347018683000,18.369
1347019201000,18.367
1347020143000,18.39
1347021084000,18.4
1347021200000,18.398
1347021395000,18.389
1347021597000,18.396
1347022173000,18.461
1347023761000,18.453
1347024240000,18.4745
1347025006000,18.462
1347025850000,18.461
1347026557000,18.4755
1347027161000,18.4695
1347028347000,18.4825
1347028481000,18.4905
1347029112000,18.464
1347029923000,18.466
1347031760000,18.451
1347033396000,18.456
1347266729000,18.446
1347268543000,18.466
1347270763000,18.442
1347272574000,18.42
1347274166000,18.406
1347275221000,18.434
1347279662000,18.415
1347281667000,18.426
1347282944000,18.437
1347286153000,18.4705
1347288998000,18.4675
1347291861000,18.4905
1347352610000,18.43
1347353517000,18.433
1347354148000,18.429
1347355582000,18.441
1347357743000,18.439
1347359764000,18.436
1347362327000,18.439
1347363671000,18.46
1347364203000,18.466
1347367296000,18.457
1347368345000,18.44
1347368627000,18.43
1347368738000,18.448
1347370598000,18.44
1347375830000,18.453
1347377028000,18.442
1347379044000,18.449
1347438345000,18.45
1347439270000,18.449
1347439657000,18.439
1347441715000,18.412
1347443372000,18.457
1347445045000,18.4845
1347446009000,18.4895
1347447495000,18.504
1347452932000,18.535
1347454862000,18.554
1347457864000,18.55
1347460703000,18.526
1347462033000,18.523
1347464286000,18.526
1347465371000,18.515
1347526234000,18.425
1347527628000,18.425
1347530410000,18.428
1347530781000,18.451
1347533045000,18.435
1347534504000,18.4675
1347536055000,18.4715
1347540284000,18.4865
1347542733000,18.4695
1347545128000,18.462
1347546125000,18.4715
1347547827000,18.443
1347551474000,18.452
1347612216000,18.395
1347614782000,18.423
1347615607000,18.435
1347616649000,18.428
1347617040000,18.431
1347617687000,18.434
1347618120000,18.437
1347621222000,18.437
1347623102000,18.438
1347626372000,18.4765
1347626982000,18.4715
1347627826000,18.494
1347629544000,18.512
1347630174000,18.517
1347630999000,18.512
1347631614000,18.525
1347632147000,18.561
1347632951000,18.528
1347634180000,18.507
1347636478000,18.4795
1347870873000,18.432
1347873374000,18.427
1347874592000,18.431
1347875935000,18.432
1347876468000,18.418
1347879594000,18.451
1347880757000,18.449
1347883350000,18.442
1347884049000,18.44
1347885570000,18.437
1347885911000,18.448
1347886548000,18.447
1347887712000,18.458
1347889169000,18.4695
1347890237000,18.466
1347891495000,18.466
1347892193000,18.46
1347893184000,18.46
1347893481000,18.457
1347893838000,18.452
1347894261000,18.453
1347894638000,18.446
1347895180000,18.442
1347896173000,18.434
1347958011000,18.493
1347961456000,18.539
1347963449000,18.553
1347963875000,18.542
1347965065000,18.585
1347965319000,18.591
1347968836000,18.583
1347970984000,18.606
1347971273000,18.601
1347972928000,18.593
1347974702000,18.614
1347975278000,18.63
1347976866000,18.634
1347980676000,18.62
1347983790000,18.633
1348044052000,18.675
1348044727000,18.672
1348048043000,18.734
1348051452000,18.747
1348052165000,18.755
1348056849000,18.768
1348058839000,18.764
1348061390000,18.767
1348063745000,18.799
1348068040000,18.829
1348131206000,18.829
1348131385000,18.828
1348131756000,18.841
1348133456000,18.869
1348136832000,18.824
1348143833000,18.864
1348145525000,18.874
1348147230000,18.888
1348155202000,18.9155
1348215367000,18.865
1348216827000,18.85
1348218029000,18.857
1348220832000,18.872
1348221756000,18.887
1348223699000,18.895
1348224908000,18.893
1348226414000,18.901
1348226673000,18.894
1348228104000,18.874
1348228688000,18.857
1348229844000,18.857
1348230903000,18.859
1348231900000,18.84
1348232458000,18.849
1348234166000,18.861
1348236443000,18.863
1348237645000,18.828
1348238168000,18.83
1348239151000,18.813
1348240207000,18.834
1348241471000,18.814
1348477385000,18.819
1348479478000,18.81
1348481127000,18.799
1348481758000,18.8
1348483370000,18.822
1348483966000,18.82
1348486473000,18.816
1348487758000,18.827
1348490028000,18.846
1348491194000,18.84
1348492986000,18.833
1348494982000,18.857
1348496048000,18.852
1348496908000,18.859
1348497401000,18.879
1348498950000,18.863
1348499588000,18.873
1348500139000,18.868
1348502438000,18.851
1348560814000,18.868
1348560884000,18.862
1348562608000,18.895
1348564650000,18.926
1348569430000,18.935
1348571640000,18.9215
1348573171000,18.9165
1348573996000,18.927
1348575916000,18.9155
1348577695000,18.928
1348579068000,18.939
1348580683000,18.9185
1348587061000,18.927
1348588314000,18.934
1348650252000,18.87
1348652576000,18.863
1348654643000,18.844
1348655840000,18.86
1348658322000,18.85
1348659723000,18.859
1348661042000,18.871
1348662166000,18.844
1348663685000,18.842
1348665117000,18.826
1348665953000,18.819
1348666499000,18.827
1348669000000,18.845
1348669909000,18.823
1348670992000,18.819
1348671393000,18.845
1348671723000,18.838
1348673415000,18.832
1348734761000,18.872
1348736355000,18.877
1348739005000,18.9165
1348740843000,18.9225
1348742547000,18.95
1348746267000,18.974
1348748351000,18.96
1348751817000,18.982
1348753625000,19.013
1348756578000,19.044
1348759442000,19.019
1348760214000,19.013
1348820335000,19.014
1348822964000,19.008
1348823281000,18.992
1348824178000,18.99
1348825628000,18.976
1348829838000,18.965
1348832846000,18.96
1348834417000,18.927
1348836575000,18.952
1348837493000,18.974
1348839405000,18.955
1348839764000,18.953
1348840452000,18.943
1348841498000,18.982
1348842066000,18.98
1348843754000,18.972
1348845572000,18.932
1349080277000,18.889
1349083203000,18.874
1349085820000,18.869
1349087267000,18.851
1349091028000,18.843
1349096635000,18.819
1349098021000,18.828
1349098480000,18.842
1349099590000,18.839
1349100452000,18.813
1349100682000,18.817
1349101896000,18.829
1349103305000,18.828
1349104455000,18.827
1349104922000,18.825
1349106643000,18.819
1349107475000,18.813
1349168210000,18.744
1349168704000,18.724
1349171019000,18.701
1349172156000,18.703
1349173186000,18.702
1349174965000,18.688
1349175191000,18.676
1349175532000,18.67
1349181096000,18.65
1349183166000,18.642
1349184187000,18.647
1349186462000,18.638
1349186939000,18.641
1349187592000,18.62
1349189435000,18.583
1349190526000,18.583
1349190848000,18.607
1349190868000,18.612
1349191186000,18.606
1349192244000,18.61
1349192915000,18.615
1349251392000,18.533
1349253223000,18.509
1349253878000,18.504
1349254541000,18.512
1349256915000,18.511
1349258258000,18.5
1349260761000,18.499
1349261996000,18.4755
1349264600000,18.4755
1349265692000,18.4785
1349266639000,18.455
1349268677000,18.464
1349269850000,18.451
1349270874000,18.444
1349274212000,18.454
1349274665000,18.441
1349275762000,18.408
1349276786000,18.402
1349278103000,18.414
1349339712000,18.427
1349342429000,18.449
1349345969000,18.44
1349350860000,18.455
1349354429000,18.466
1349356260000,18.439
1349357818000,18.462
1349359183000,18.459
1349359652000,18.4855
1349363668000,18.4725
1349365094000,18.454
1349366375000,18.4685
1349424623000,18.4805
1349429012000,18.498
1349433362000,18.491
1349437815000,18.523
1349440432000,18.519
1349442254000,18.541
1349444080000,18.519
1349444554000,18.517
1349445406000,18.497
1349447014000,18.506
1349447906000,18.455
1349450862000,18.44
1349687601000,18.377
1349689887000,18.379
1349691650000,18.387
1349694035000,18.378
