date,exchange_rate
1983-04-18 12:00:00,2.871700
1983-04-19 12:00:00,2.867600
1983-04-20 12:00:00,2.872800
1983-04-22 12:00:00,2.879400
1983-04-25 12:00:00,2.888900
1983-04-26 12:00:00,2.888700
1983-04-27 12:00:00,2.889400
1983-04-28 12:00:00,2.896700
1983-04-29 12:00:00,2.894500
1983-05-02 12:00:00,2.899000
1983-05-03 12:00:00,2.917300
1983-05-04 12:00:00,2.924200
1983-05-05 12:00:00,2.926900
1983-05-06 12:00:00,2.932800
1983-05-09 12:00:00,2.941400
1983-05-10 12:00:00,2.952000
1983-05-11 12:00:00,2.958800
1983-05-13 12:00:00,2.973900
1983-05-16 12:00:00,2.990300
1983-05-17 12:00:00,3.009700
1983-05-18 12:00:00,3.034200
1983-05-19 12:00:00,3.045700
1983-05-20 12:00:00,3.061900
1983-05-24 12:00:00,3.081000
1983-05-27 12:00:00,3.600600
1983-05-30 12:00:00,3.603800
1983-05-31 12:00:00,3.593700
1983-06-01 12:00:00,3.604100
1983-06-02 12:00:00,3.603600
1983-06-03 12:00:00,3.601700
1983-06-06 12:00:00,3.583000
1983-06-07 12:00:00,3.588300
1983-06-08 12:00:00,3.576100
1983-06-09 12:00:00,3.572800
1983-06-10 12:00:00,3.579300
1983-06-13 12:00:00,3.589600
1983-06-14 12:00:00,3.573400
1983-06-15 12:00:00,3.577700
1983-06-16 12:00:00,3.578600
1983-06-20 12:00:00,3.576300
1983-06-21 12:00:00,3.582200
1983-06-22 12:00:00,3.596600
1983-06-23 12:00:00,3.597700
1983-06-24 12:00:00,3.603700
1983-06-27 12:00:00,3.612400
1983-06-28 12:00:00,3.603900
1983-06-29 12:00:00,3.607700
1983-06-30 12:00:00,3.598700
1983-07-01 12:00:00,3.612400
1983-07-04 12:00:00,3.605600
1983-07-05 12:00:00,3.599200
1983-07-06 12:00:00,3.599000
1983-07-07 12:00:00,3.610300
1983-07-08 12:00:00,3.599500
1983-07-11 12:00:00,3.602500
1983-07-12 12:00:00,3.603500
1983-07-13 12:00:00,3.602300
1983-07-14 12:00:00,3.600900
